	12858.0BR.3.R1.fastq.gz	12858.0KC.2.R1.fastq.gz	12858.0MR.4.R1.fastq.gz	12858.0TB.1.R1.fastq.gz	12858.10BR.49.R1.fastq.gz	12858.10KC.47.R1.fastq.gz	12858.10MR.50.R1.fastq.gz	12858.10TB.46.R1.fastq.gz	12858.11BR.52.R1.fastq.gz	12858.11KC.51.R1.fastq.gz	12858.11MR.53.R1.fastq.gz	12858.11TB.81.R1.fastq.gz	12858.12BR.56.R1.fastq.gz	12858.12KC.55.R1.fastq.gz	12858.12MR.57.R1.fastq.gz	12858.12TB.54.R1.fastq.gz	12858.13BR.60.R1.fastq.gz	12858.13KC.59.R1.fastq.gz	12858.13MR.61.R1.fastq.gz	12858.13TB.58.R1.fastq.gz	12858.14BR.64.R1.fastq.gz	12858.14KC.63.R1.fastq.gz	12858.14MR.65.R1.fastq.gz	12858.14TB.62.R1.fastq.gz	12858.15BR.68.R1.fastq.gz	12858.15KC.67.R1.fastq.gz	12858.15MR.69.R1.fastq.gz	12858.15TB.66.R1.fastq.gz	12858.16BR.72.R1.fastq.gz	12858.16KC.71.R1.fastq.gz	12858.16MR.73.R1.fastq.gz	12858.16TB.70.R1.fastq.gz	12858.17BR.76.R1.fastq.gz	12858.17KC.75.R1.fastq.gz	12858.17MR.77.R1.fastq.gz	12858.17TB.74.R1.fastq.gz	12858.18BR.82.R1.fastq.gz	12858.18KC.79.R1.fastq.gz	12858.18MR.83.R1.fastq.gz	12858.18TB.78.R1.fastq.gz	12858.19BR.86.R1.fastq.gz	12858.19KC.85.R1.fastq.gz	12858.19MR.87.R1.fastq.gz	12858.19TB.84.R1.fastq.gz	12858.1BR.7.R1.fastq.gz	12858.1KC.6.R1.fastq.gz	12858.1MR.8.R1.fastq.gz	12858.1TB.5.R1.fastq.gz	12858.20BR.90.R1.fastq.gz	12858.20KC.89.R1.fastq.gz	12858.20MR.91.R1.fastq.gz	12858.20TB.88.R1.fastq.gz	12858.21BR.94.R1.fastq.gz	12858.21KC.93.R1.fastq.gz	12858.21MR.95.R1.fastq.gz	12858.21TB.92.R1.fastq.gz	12858.22BR.98.R1.fastq.gz	12858.22KC.97.R1.fastq.gz	12858.22MR.99.R1.fastq.gz	12858.22TB.96.R1.fastq.gz	12858.23BR.102.R1.fastq.gz	12858.23KC.101.R1.fastq.gz	12858.23MR.103.R1.fastq.gz	12858.23TB.100.R1.fastq.gz	12858.24BR.106.R1.fastq.gz	12858.24KC.105.R1.fastq.gz	12858.24MR.107.R1.fastq.gz	12858.24TB.104.R1.fastq.gz	12858.2ABR.15.R1.fastq.gz	12858.2AKC.10.R1.fastq.gz	12858.2AMR.12.R1.fastq.gz	12858.2ATB.9.R1.fastq.gz	12858.2BBR.11.R1.fastq.gz	12858.2BKC.14.R1.fastq.gz	12858.2BMR.16.R1.fastq.gz	12858.2BTB.13.R1.fastq.gz	12858.3BR.19.R1.fastq.gz	12858.3KC.18.R1.fastq.gz	12858.3MR.20.R1.fastq.gz	12858.3TB.17.R1.fastq.gz	12858.4BR.23.R1.fastq.gz	12858.4KC.22.R1.fastq.gz	12858.4MR.25.R1.fastq.gz	12858.4TB.21.R1.fastq.gz	12858.5BR.28.R1.fastq.gz	12858.5KC.27.R1.fastq.gz	12858.5MR.29.R1.fastq.gz	12858.5TB.26.R1.fastq.gz	12858.6BR.32.R1.fastq.gz	12858.6KC.31.R1.fastq.gz	12858.6MR.33.R1.fastq.gz	12858.6TB.30.R1.fastq.gz	12858.7BR.36.R1.fastq.gz	12858.7KC.35.R1.fastq.gz	12858.7MR.37.R1.fastq.gz	12858.7TB.34.R1.fastq.gz	12858.8BR.40.R1.fastq.gz	12858.8KC.39.R1.fastq.gz	12858.8MR.41.R1.fastq.gz	12858.8TB.38.R1.fastq.gz	12858.9BR.44.R1.fastq.gz	12858.9KC.43.R1.fastq.gz	12858.9MR.45.R1.fastq.gz	12858.9TB.42.R1.fastq.gz	12858.NC0.108.R1.fastq.gz	12858.NC11.110.R1.fastq.gz	12858.NC12.114.R1.fastq.gz	12858.NC17.111.R1.fastq.gz	12858.NC23.112.R1.fastq.gz	12858.NC5.109.R1.fastq.gz	12858.NC6.113.R1.fastq.gz	12858.PCRnc1.24.R1.fastq.gz	12858.PCRnc3.80.R1.fastq.gz	12858.PCRnc4.115.R1.fastq.gz
12858.22MR.99.R1.fastq.gz	0.1660686091871552	0.24690674627539255	0.15521877436158493	0.3102414678372018	0.10951586771848434	0.14237916700802256	0.17027394260096962	0.35457632118735244	0.16388806199996406	0.2179110290871169	0.13553150955613602	0.23857265710785514	0.1522180035290622	0.16395391858904784	0.1318546894601438	0.3640779390790857	0.17226466401647675	0.21511833502263467	0.2563490074381268	0.34262294867712295	0.1728635456025974	0.24427765034817375	0.11630834234460283	0.3057114011081746	0.16599953971634795	0.20719997727677916	0.11085553381082033	0.24946872143926346	0.15517152172568882	0.2835570964907159	0.22421970273207384	0.2207269272283787	0.19495566945644702	0.21575028395085694	0.10893948424427498	0.23571582694579088	0.15151613721473348	0.23128054785045166	0.062077716189605656	0.23531150451945934	0.13153434713061768	0.25794997966118804	0.18075858910455642	0.2403183746505973	0.21469612156756668	0.24425361459811942	0.1317054275915418	0.28083992905271116	0.10785184206992438	0.26109156727274885	0.18352358949111408	0.21953244805211364	0.08391428285533535	0.21528039300013957	0.05150814986465615	0.2681439994330726	0.21839193612979946	0.19059339925550944	0.0	0.3193205062765748	0.11391983304261497	0.25004402721692487	0.10403201543779832	0.22462995229643012	0.17080876341726353	0.25227439010780295	0.08510219805250027	0.23266247365267462	0.19885959027970826	0.20129802565103733	0.08090965026111038	0.29100838846701366	0.2401887303336333	0.3284854793306382	0.1754582564217028	0.27895842123922576	0.2321672840726883	0.3061683332751342	0.15746532216441764	0.24329975900455109	0.19232303434993508	0.22553299630106416	0.10075960744225627	0.22192653391826356	0.22463626510552992	0.135354183968431	0.14362372615659438	0.15580043037893268	0.13380958957780345	0.19262038135663803	0.17296673235312282	0.25627758885896335	0.2019063288219943	0.22526877615401916	0.10863700519134922	0.20523340685432157	0.3105263613125975	0.23394236907432095	0.16586560024783475	0.23817971701962162	0.23415012216191525	0.15631047407258908	0.11776159406947911	0.2121591469834418	0.2518734640156239	0.2607411710312098	0.3676680076331572	0.2729706829859038	0.3122625850984372	0.2980859545138529	0.2937380111288461	0.3040910223108498	0.3373703168672486	0.29204659929771104
12858.22TB.96.R1.fastq.gz	0.24048786710491113	0.33608770064496274	0.23872450341189067	0.21887899948008827	0.2819703062855879	0.323503492676349	0.3041677724256429	0.13350427085026717	0.19977625172770747	0.4299661355364602	0.2888291284196004	0.1367908144885669	0.27281534759843623	0.3718218019314842	0.2912958147080197	0.35022089154872044	0.1894662040652412	0.40143990617168057	0.376867396298635	0.171150332884379	0.2264493661235675	0.405868085671816	0.2705782612149932	0.1792559749525611	0.2520843458203601	0.38105084412200574	0.26010225255233566	0.13074625167135054	0.23144438950880575	0.42317478934522723	0.4577051966901585	0.1941975877274303	0.3602407527155073	0.3776396971530809	0.35244320428613557	0.1593184303750792	0.3225701207560139	0.3430207174194133	0.30894118996387576	0.14453367249162768	0.2433384282396423	0.4279084292782726	0.4234189515933907	0.19872997234254547	0.14693569646567928	0.4592542595102197	0.36586649488810796	0.14888769334137095	0.33091800312989966	0.34604325629971233	0.20340570814502634	0.17127359181057705	0.3148202109781096	0.3327139891809811	0.30179927806864476	0.17054539142458158	0.27428983513082983	0.31546736089378236	0.3193205062765748	0.0	0.2871937032307721	0.3583673730397186	0.2979277970203779	0.1299122144206356	0.20232099401203535	0.3240536731935714	0.3067910569369718	0.18668366231723027	0.21061784864711516	0.22776058199075072	0.3104632081437383	0.1465221645977983	0.2246706476494856	0.4491164847968154	0.2691729501034911	0.16635797521324772	0.14966726867767532	0.410519050271519	0.2276863280040383	0.172592596752453	0.1832751076168365	0.4007829727499437	0.27190186062101523	0.1879231748563964	0.410160621367429	0.34088096573227344	0.3099352191785331	0.2452812293969361	0.2371030745968221	0.38648153718675965	0.29001452830339486	0.17096650663320503	0.25676349928639386	0.37832495772411023	0.27296638586002137	0.18996305628545945	0.20642079089593132	0.36875801730616004	0.20795603276084743	0.15176282869721525	0.16903686236709986	0.37390630159843774	0.30946952923986354	0.1644471720453084	0.4151124703924365	0.37848958866894516	0.4899697086105933	0.39830229365056824	0.4199917644226417	0.4275467553152583	0.4194968149862128	0.4371746945040663	0.4362989613503154	0.45040956166563256
12858.23BR.102.R1.fastq.gz	0.1328154916847929	0.2630772639789678	0.11050807756091163	0.2997521336529854	0.09767542872389731	0.16757775820716156	0.1519376528671578	0.3347326894867128	0.12967575784415988	0.25715839750871555	0.0908555796545253	0.2134564564856211	0.16505341018404598	0.21534203489875603	0.09922966200938481	0.3746491011655562	0.1384294117509038	0.25300618343224507	0.27915291209637955	0.31664286269672137	0.10730590648244497	0.2946290449527661	0.10278719010286486	0.2674899032712425	0.10136691894695139	0.24801386081447768	0.10000002914041993	0.2203962856918907	0.12572530798387344	0.31395971361268815	0.30354421966619305	0.18843433494603118	0.20623188981463267	0.24572708708033789	0.14638376982265094	0.19423910807882047	0.1640799888220967	0.24283885179364736	0.0795629981439924	0.21654656731596125	0.10016599671601184	0.3030261694606074	0.2591394525107049	0.22559479046890987	0.18295569378613566	0.3184000879103113	0.18650469124406036	0.2575768941381608	0.16154483813385045	0.26442593395142383	0.13983841764976135	0.18914007514879158	0.10158853536503391	0.22293116009008157	0.11091003010382136	0.2431477169294742	0.16244660904965416	0.2027422105756586	0.11391983304261497	0.2871937032307721	0.0	0.2733285913062041	0.08768211313073426	0.18965101561918704	0.11667070368385726	0.25544298340658184	0.08718104512387322	0.2144012947729634	0.17785634776448717	0.20459928988299242	0.09300956908214347	0.2626314600415243	0.2127058558546847	0.3624118099321716	0.18091648321252107	0.25227318368299645	0.19690963696594005	0.31453014366163085	0.11217093666847695	0.2340985480210016	0.15294838317705908	0.2581014459647691	0.10815889056494384	0.2054606444507026	0.27897265681471367	0.1717108079905425	0.0901966432140579	0.13895022003440002	0.13631902977203905	0.23321339017972578	0.11006861323566333	0.24207428287212202	0.20836180158492587	0.2586565708877964	0.09090152638672777	0.1833169448256421	0.2890293984726644	0.25497775362311625	0.12957815722253802	0.21265259833637068	0.2166140331531341	0.208373657026562	0.09755732268077641	0.19481864037842714	0.29487412688674575	0.2739642338305981	0.40309614276776906	0.2909137358778518	0.3347084379786075	0.3177856185366512	0.31298699559049675	0.33312619219021766	0.35745640074616747	0.32776240964151304
12858.23KC.101.R1.fastq.gz	0.24996700085543644	0.30134866375947966	0.2970591578045453	0.34278583892491055	0.2610997377035504	0.18492072490684403	0.2905981727570037	0.41489743166205456	0.28142424918867515	0.26685325616205635	0.263438086509561	0.3103532771401594	0.266556462559559	0.22322920828739548	0.2668560965740858	0.39901964586431765	0.2780203590604317	0.2457857745240069	0.15097298963580055	0.37698562033733196	0.28107027403708607	0.23905195352939418	0.23642182342480378	0.3602750653187434	0.26298249904828086	0.22321214946878362	0.2524735995627304	0.3153960272544912	0.2616934801176449	0.21242480961325277	0.3258340609897249	0.29687440768669826	0.2648678024193867	0.20096593167375665	0.23788081875543846	0.3080283189819225	0.2452063001838357	0.209394017770335	0.24678162968489553	0.29935382412367073	0.25223691008001464	0.25710177381491106	0.32727574398085024	0.28541310213042076	0.3073824689107082	0.28092080479688125	0.3107195081340108	0.31663955013788003	0.2979696024463558	0.21493505468707633	0.27440269205591933	0.2690125540094672	0.2554018848199158	0.21279583107710234	0.2554449283681044	0.3102777596823369	0.3013157077163933	0.18981381222969826	0.25004402721692487	0.3583673730397186	0.2733285913062041	0.0	0.24949564970716023	0.3082369724098318	0.29391221727498007	0.21026664822157692	0.26654871529341345	0.28724334869791135	0.2839066058429879	0.2399010798629833	0.2672452199896026	0.3329135509667873	0.2785523808693151	0.1424689915769033	0.28566199073730403	0.3174402469553311	0.28590147871078686	0.37778787616457965	0.29276091808493	0.3047020285931435	0.28605322267128797	0.24717435107300603	0.26992801465016086	0.26938256337400135	0.268145447157148	0.20113377182115855	0.2960883390442984	0.2516208188667775	0.2636919082927237	0.21386851943787516	0.30208414678064	0.3165600697659339	0.27910931488980784	0.21611188761469938	0.237928535809286	0.2806605413217328	0.3864770103526938	0.19470430418127305	0.2965120479367406	0.3103615292652701	0.2746883496950355	0.18822312814360373	0.2536495098143923	0.27005402541428847	0.19131013555980733	0.15813153490387238	0.3528295595747018	0.18645242920350436	0.22693780988077783	0.2002099360382216	0.21881191791948468	0.24254402605687356	0.2540242497179693	0.23479426402915093
12858.23MR.103.R1.fastq.gz	0.14806811946258994	0.22529003361674904	0.12587707556402053	0.2971636000619239	0.08969245109146695	0.14672875105444796	0.1327162256839477	0.35155410949275967	0.14066944563589184	0.23511695638474095	0.09508647575541246	0.22296668263170302	0.1504083145781977	0.1956689116760669	0.06899356150040485	0.36510538910177737	0.1370169829530072	0.23164763632799065	0.26304909666794213	0.33672675108216493	0.12537159138451912	0.27613046296797195	0.1009179830971991	0.2911999042892078	0.11794514869589157	0.24370384077760543	0.08873252971458849	0.23232597404984034	0.12992534904121972	0.3020032273878549	0.2956825782988988	0.18471213723381025	0.21148252351028238	0.23463816697373302	0.1382057726053001	0.21108867506486056	0.16529695637504682	0.23731176261428885	0.07209952758502843	0.22817310720243725	0.1082167092751431	0.29628446452296464	0.2607724533979101	0.22440278974758557	0.1921896582671458	0.3006280086347493	0.1966632693700257	0.26117894676609943	0.16638089602344705	0.26438581539339595	0.15857798086201008	0.19666006549587867	0.10971174037655268	0.23128915245826973	0.08328687918285153	0.2487456029652775	0.20353802509768976	0.19597089737456116	0.10403201543779832	0.2979277970203779	0.08768211313073426	0.24949564970716023	0.0	0.2048805289466126	0.14115782006915467	0.2522658065087215	0.06575557785299133	0.21700555050456133	0.1856386060656565	0.1944365042894435	0.09415386180841238	0.27314282833696785	0.2197174366379011	0.3388394245962163	0.163958930692926	0.2574865379301045	0.20620149384818204	0.27436796721000245	0.11565032604256006	0.22728493085373327	0.1551638516331072	0.2435938247388959	0.09924137336309889	0.19399519266384044	0.276025708824646	0.14875015564329944	0.1108019426862289	0.1544533402929847	0.1147929973041909	0.21416007177922572	0.1134725603713792	0.2190824973245617	0.1922287407262465	0.23518754957145918	0.09958708114272492	0.18249809225810262	0.3044024442660536	0.23381693838270548	0.13596427771999053	0.21289886548380252	0.20210042510206724	0.1953631069317939	0.09874728314995798	0.19133331306616988	0.2836742456332938	0.264509317102775	0.3936954682437929	0.28321118367656667	0.32803838642517147	0.31174187099262796	0.3077869525604901	0.3205691941429578	0.35267027695461745	0.3144097188942219
12858.23TB.100.R1.fastq.gz	0.15705821544276227	0.26950533727407333	0.15551537729646508	0.22835422823057003	0.1906679003282237	0.24376789271498994	0.22616530999729648	0.2220172020916176	0.10488520753787732	0.3652525059730853	0.1972417681844158	0.07006223117928742	0.18848734486308727	0.3009039972937401	0.20012938753103734	0.3249407478890486	0.1010528117893048	0.3300920707874003	0.32179311510802955	0.224012539813907	0.13011524629317198	0.3450827540276279	0.17592730102344664	0.21190479486203265	0.1530941146184686	0.3186089343879186	0.1659920877316379	0.0910592535259085	0.1296969789145857	0.3691736980213814	0.3950029596611654	0.11877550302343651	0.29432970926547897	0.31398550637021994	0.2714906207576093	0.11505409111466529	0.24705279771705335	0.2826690937005532	0.21713146191183266	0.11566164789565714	0.13909531343258044	0.3690796831840666	0.352735435404135	0.16464466940834627	0.09710478989352475	0.39611021520193174	0.29752111852775387	0.13216377263795842	0.2522281540334565	0.28432745931585746	0.11576520039162408	0.11426510493819117	0.2340166205683381	0.26365684693702934	0.20372867586548463	0.1617079684341327	0.18351706364897227	0.24424527559504627	0.22462995229643012	0.1299122144206356	0.18965101561918704	0.3082369724098318	0.2048805289466126	0.0	0.12801832717623848	0.26453994558416405	0.2109033627370016	0.1344682343670916	0.16009468378708286	0.17140649998122545	0.2205932818747179	0.16387619665897546	0.17564849080663109	0.40171760897393866	0.19100408959514772	0.17566767276801923	0.114810355586629	0.3526233712366604	0.14235874699045362	0.14145863206044845	0.11176040890457643	0.33840785167868187	0.1810828357311282	0.11033792958118735	0.35541527044955723	0.25714232768370177	0.21966593059756495	0.173630081388667	0.1535711815738829	0.3181637700611671	0.20013041318526206	0.1323951862748146	0.1960248639219628	0.3146794268437111	0.1805363097033848	0.1127791500390018	0.2180046729120156	0.30590397954025905	0.1407205468815817	0.1060165850706436	0.16980215861607584	0.30263336168560345	0.22279991193115625	0.12090405257412834	0.35447083516873673	0.32410696831674435	0.43851130578051606	0.34585518258362036	0.37586629060438287	0.3666269088955537	0.3670892037894926	0.3866077774026301	0.3917048818793172	0.39475075746172517
12858.24BR.106.R1.fastq.gz	0.14961079521128634	0.2564750230090451	0.10960800236338206	0.2248415540168193	0.12941430424795664	0.20534967757140513	0.17454227863117047	0.2703397134374534	0.11484096788481794	0.30902464970512145	0.14157218837696892	0.14737747911743634	0.16347088093404655	0.2559350716176595	0.13503672057522387	0.34005949361904597	0.09722702458731385	0.2851346652280565	0.3004250559518519	0.23853369903811092	0.12053629591186461	0.3227532705044464	0.13384576959584996	0.19989662601486985	0.11746680591899232	0.28409430852524575	0.12332776607384438	0.16735329024019133	0.11800767100178278	0.34495717729331055	0.3554614770622614	0.14805600910329214	0.2407198814116514	0.28042877359342133	0.20178563958899498	0.12307658848423352	0.20768870441375856	0.26443615831909906	0.1500794779421552	0.15430888397856646	0.12307462151332067	0.3305634058760042	0.31163865529972296	0.17704717344040993	0.1261736633296042	0.36229304271725504	0.23948614722622333	0.20607211179439958	0.21262347123945335	0.28611585594361477	0.12908148568794622	0.1330441424215867	0.17430728880892207	0.2523451288997136	0.15521389292516785	0.18325407737130317	0.17059343478343914	0.22823456637365344	0.17080876341726353	0.20232099401203535	0.11667070368385726	0.29391221727498007	0.14115782006915467	0.12801832717623848	0.0	0.27669977076558866	0.14503864932000746	0.16218831201886094	0.18245290410759077	0.18057353370778897	0.16080072491829034	0.1947882331418189	0.19710782554691725	0.38478238693452305	0.17783533597401682	0.18157991355683734	0.16867775755876285	0.3260028576521782	0.10702580624717578	0.16808209548472502	0.12357722453326213	0.29853238562800594	0.1355141905050638	0.16092548042059293	0.3274491077403695	0.2098928260827132	0.15885511005468966	0.1530489098242927	0.1382638441784894	0.2760759680085691	0.152042028668236	0.17650177483938762	0.19428105895567807	0.28842034980737297	0.13252101213304998	0.1505596822956383	0.2537860780037396	0.28066733568194924	0.09247694631046194	0.14201706591265317	0.15335710482319534	0.2647348423763055	0.15722001688315038	0.14176978717593425	0.32565732733863034	0.2947623788690289	0.4230753538810732	0.31941979121068953	0.3572421198163284	0.3453386939669865	0.3426700264293682	0.3632858399469963	0.37737043394381037	0.36469708753096647
12858.24KC.105.R1.fastq.gz	0.21139963357362432	0.31585810555626526	0.27478506108349976	0.35587584459192384	0.2679297178058851	0.17606481281638778	0.2941491747358777	0.40441357571315806	0.25023052311310096	0.29400019846676423	0.25949199654621363	0.28260764022474505	0.25925401266180975	0.2286012607812725	0.2718342871924771	0.4189412436796137	0.2544978524902138	0.2490677071242073	0.3053514555727525	0.3665673439197094	0.2432958089822378	0.23935085006196558	0.23087667634889844	0.3470100460532011	0.23510194741316198	0.20223265746302743	0.23846041421082834	0.26264341925203155	0.23676067661149128	0.22726529150766892	0.36392204785666377	0.27400029611133225	0.2945419650067494	0.19213036235309527	0.21336133245263947	0.29497651230989047	0.274281326788011	0.18501257068179927	0.250302392931135	0.2859646584972391	0.22610680681283069	0.23209450008246726	0.3505658303274318	0.2880773399128134	0.27637455921885296	0.2839542687441756	0.32379336955438176	0.30237470813641065	0.3011950215064998	0.17022100876003401	0.2383823201506688	0.23717160792940498	0.25627051614138946	0.13315718301246343	0.2489954176660097	0.2998023573840098	0.23018380168733152	0.12076752760902605	0.25227439010780295	0.3240536731935714	0.25544298340658184	0.21026664822157692	0.2522658065087215	0.26453994558416405	0.27669977076558866	0.0	0.2534038798211401	0.2573841647827686	0.25677710454504626	0.24509928610226012	0.2721677712007664	0.28951973161469274	0.26131168114416276	0.28847366164330956	0.2769945188335225	0.29624659571593387	0.24572658036492104	0.37312404905211544	0.2674274955152221	0.3051181501678709	0.26622650592890124	0.23891753853590447	0.266838685035816	0.2686560775382681	0.3380806027775907	0.2074914249282217	0.2842545312408626	0.24490779671772944	0.2676927481394902	0.22599769781176307	0.28216127987504763	0.3250508340835061	0.2812602050451348	0.20312005689505191	0.2361860255292142	0.2660371772243925	0.36984961006653055	0.19007947350703464	0.27892234071129357	0.30670861079282147	0.2785862728814358	0.21640575631064982	0.2693964840611699	0.2707471784748455	0.30505528185098435	0.2769918685871981	0.35931211609554914	0.30421976812289425	0.3461679400879253	0.3253918621583996	0.32757900907374077	0.3349762801880576	0.37330388171710843	0.29636597322473224
12858.24MR.107.R1.fastq.gz	0.15753559901535866	0.24454654227693642	0.12044632137137806	0.3058686231727849	0.09847976909581439	0.15458718386719525	0.14487291298090998	0.3502104887688796	0.14818106096760414	0.23442799220127705	0.10321323082590299	0.22502353823724053	0.15481302369040548	0.19354941940654607	0.09147480146857175	0.37832602479526944	0.14946668004117095	0.22947368584995054	0.2789509511399944	0.3362317134636683	0.13727531035297214	0.27526798012268505	0.1076105135048165	0.29463179494586733	0.131668013675765	0.23172171866982463	0.09660304952754885	0.23928197153664807	0.13410946929426545	0.3133403718354789	0.28133835150929215	0.19023785951796945	0.2232459674736931	0.23349215119801614	0.13309770657613815	0.2148597903892892	0.18258240331664646	0.23780880846495278	0.07476164887123737	0.23170310507477201	0.12152075998608504	0.28327358515104006	0.23788055956943607	0.21965486471071122	0.1973589220149703	0.2909482058270795	0.17753079336679192	0.268744351989056	0.14802093354714457	0.2625980118941199	0.17043426131651984	0.20433369567390386	0.0925458886948139	0.22088279911518163	0.07060316879136874	0.25710260723754486	0.20165381959389223	0.19659936402992664	0.08510219805250027	0.3067910569369718	0.08718104512387322	0.26654871529341345	0.06575557785299133	0.2109033627370016	0.14503864932000746	0.2534038798211401	0.0	0.21620595376341137	0.19218541621263238	0.19414190611376483	0.08674054664835898	0.2791772708851229	0.23540378724893868	0.357001895467995	0.1798066634414916	0.26487761448069047	0.21714496997900326	0.28689996025704384	0.11943485177344786	0.23794173738680563	0.173591037263241	0.23692203369324513	0.09319729466803242	0.2053428799536638	0.2693838233705364	0.15319928340326636	0.10341152852178728	0.15305494254747085	0.1370108534904913	0.2109700522507454	0.12366985429428128	0.2346528421249212	0.20590397106232944	0.24717176068017202	0.10668823208001162	0.18632546699128433	0.3017878095507495	0.24341185725703762	0.13928490264136184	0.22228194342925273	0.22177368422686758	0.1887458912970681	0.11344598820877932	0.20286931262187874	0.2758857030045538	0.2762076246074046	0.3885743100881295	0.2919708865977211	0.33674861088174973	0.3211214936455522	0.31508321409477635	0.32929015781076754	0.35940885670918316	0.3194225622757336
12858.24TB.104.R1.fastq.gz	0.1591135377874096	0.23321110236009907	0.16399032610187583	0.23850168430568788	0.20502597214451979	0.24995894634097968	0.20754576003582423	0.27215953865156717	0.17060457463492476	0.36993443577456175	0.21592617394008204	0.14326170885852593	0.15564213727702894	0.30612013908891395	0.21404360638386327	0.3454033647674253	0.15449265646017343	0.3324240155796989	0.32015138178696506	0.2385222313578479	0.15976743048923647	0.3438687236758499	0.19052610532741585	0.21416298286968333	0.1782619491110382	0.31928783455467147	0.17704636532673232	0.13714640474980716	0.12948353490214382	0.35041988941070695	0.39618473859159514	0.10089452189950378	0.2933600785805376	0.31229047690245393	0.2815825571933941	0.16028841359097204	0.2637132864941652	0.2800469773150829	0.22597773152524198	0.18523251967407384	0.16493743504876096	0.36613153126603265	0.3557635019590904	0.0856354457513486	0.13821909574644617	0.39803420154637564	0.3056463050253501	0.11682100267760205	0.27144150179690957	0.2681128939333325	0.17236053502856336	0.1259719527149214	0.2576059089434071	0.25726759181479836	0.20228462301391673	0.10095728760339404	0.20760036943081386	0.22635858831026695	0.23266247365267462	0.18668366231723027	0.2144012947729634	0.28724334869791135	0.21700555050456133	0.1344682343670916	0.16218831201886094	0.2573841647827686	0.21620595376341137	0.0	0.21965453372332353	0.10000605959035527	0.23849662641225094	0.1528610768993997	0.2232858315622208	0.3815759155212638	0.16254647457231913	0.1807772609802264	0.17629144285276097	0.3226323056121059	0.15883648950731563	0.13032030714535622	0.16348471556296182	0.3408618099923316	0.18388043404815502	0.10803669142583346	0.36069279420086936	0.2615759949326142	0.23786091331407522	0.20094817994394382	0.19263999569128895	0.32211630888339793	0.20847749022658982	0.1621995537143039	0.14122731911824446	0.31788018240965155	0.19869508246469486	0.12892871057243543	0.28211353869332934	0.29641333364322575	0.16806637929447432	0.1264353706372486	0.18848147838275983	0.30811749603947797	0.2421941338381576	0.1519413577745201	0.3539448453373798	0.3152158523842827	0.43288343760175707	0.3267618990836823	0.3592704335351611	0.35506966011108027	0.3569252107928893	0.37017816214618393	0.3788539570636482	0.3901720673673215
12858.2ABR.15.R1.fastq.gz	0.15003378106695395	0.2886112066665256	0.19782092221985842	0.2946931588205822	0.17677698360513922	0.21108968718213109	0.2179833177906501	0.2590318068489822	0.12820319804358452	0.3223921898756177	0.1791296301663443	0.17430174404516144	0.19782241962378594	0.2616939799263027	0.19053202404195296	0.3582005441849632	0.1333097150486741	0.30134532494527255	0.29778847769094047	0.2769949349751647	0.1630715612263616	0.3173494926328489	0.16177545711725372	0.2701699145702459	0.18083445410712648	0.27605483090691657	0.1592028705290943	0.18382591394792033	0.15658041279660878	0.3224478590919048	0.33583772421064106	0.20961256383628452	0.24024760101844217	0.2695050612622715	0.23358764292985426	0.19204158645270425	0.18737584633330392	0.27355045730802674	0.18101554562498465	0.17268833862557922	0.1569701504069922	0.3314840225656914	0.30432271487305534	0.2524070643569064	0.13736445148166143	0.3435840869663187	0.24966154779586663	0.2192963929723638	0.2236577729894704	0.2728673856427506	0.14216610151085934	0.1762957964056152	0.18100915607874227	0.23722851659767266	0.19436732511156063	0.2506014090514997	0.1825294008632421	0.2028390409978621	0.19885959027970826	0.21061784864711516	0.17785634776448717	0.2839066058429879	0.1856386060656565	0.16009468378708286	0.18245290410759077	0.25677710454504626	0.19218541621263238	0.21965453372332353	0.0	0.23379490242278833	0.1891226500492131	0.23723657103481344	0.17826077491836914	0.36864415776096676	0.2274095095150228	0.21986869638388337	0.13545013520973848	0.36730838251805437	0.1727304096780318	0.21952126109458805	0.12424053715329839	0.3067677261655068	0.18020717112017387	0.18110611564302478	0.31930695778122603	0.2399170119242844	0.2050207298455368	0.16083324766500307	0.16031649725788286	0.2805443089382194	0.2087339016542147	0.21323334206271405	0.23882752089340092	0.28525558078265656	0.15211124555013425	0.18131247587513472	0.22835462244521487	0.2772198662105052	0.16740830477776486	0.1956103402282595	0.18945271825560006	0.25634418266084225	0.1760736961504073	0.1666428239526885	0.31136557522508623	0.28061890864802397	0.415767166669867	0.3018685371599839	0.33497605011859577	0.32641080191002836	0.3189185501284263	0.33141074351483246	0.3587008936796171	0.33594818332566595
